LakeID,Location_ID,LakeNum,LakeName,County,Town,Area (ac),Area (ha),WshedArea (ac),WshedArea (ha),Wshed/Area,Zmax (ft),Zmax (m),Zmean (ft),"Zmean (m), orange=calc.",ZmeanCalc?,Residence,Sampling Years,Dlatitude,Dlongitude,Class,DamClass,Potable Water?,Swimming beach?,Supported Uses,Fish impacts?,Invasive Plants?,Invasive Animals?,Distance to Nearby AIS (mi),Name of Nearest Infected Lake (fixed?),>1HAB Notification?,Multiple Years HAB Notification?,PotableWater PWL,Bathing  PWL,Recreation PWL,AquaticLife PWL,Aesthetics PWL,Habitat PWL,FishConsumption PWL,Date 1st HAB listing 19,#Wks HAB Notification 19,#Wks HAB Notification 19,#Wks HAB Notification 18,#Wks HAB Updates 18,#Wks HAB Updates 17,#Wks HAB Updates 16,#Wks HAB Updates 15,#Wks HAB Updates 14,#Wks HAB Updates 13,#Wks HAB Updates 12,Weed Management?,Lake Assn Name,Sampled >2013?,18 Samplers,CSLAP Region,Watershed,Exp Region,ExpRegion2,CSLAP,2019 Sample?,Yrs Last 5,#Yrs>1HABsUpdates,Shore HABs PWS Score,Shore HABs Rec Score,Program,Zebras,Runoff (m),PWS-Days Closed,PWS-Treatments,PWS-MCL Violations-# Reporting Quarters,Beach-#Days Closures,Beach-Control measures,Algae Control Measures,Weed Control Measures,Plants,Fish Stocking,Comments
#N/A,#N/A,182-MN,Cayuga Lake - old MN,"Cayuga, Tompkins, Seneca","Montezuma, Aurelius, Springport, Ledyard, Genoa, Lansing, Ithaca, Ulysses, Covert, Ovid, Romulus, Varick, Fayette, Seneca Falls",42814,17326,502375,203300,11.7,434.9,132.6,178.8,54.5,no,9.29,2002-2007,42.744,-76.734,AA(T),C,yes,Ithaca Yacht Club; Camp Comstock; Camp Barton; Lansing Town Park; Camp Caspar Gregory Beach; Frontenac Park; Harris Park Beach; Wells College Boathouse,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly-leafed pondweed; variable leaf watermilfoil; hydrilla; starry stonewort ,quagga mussels; zebra mussels; common carp; scud; European stream valvata,0,,"2014, 2016, 2019",yes,Threatened,Threatened,Impaired,Fully supported,Fair,Fair,Fully supported,7/7/2019,9/24/2019,,12,10,8,3,0,2,0,0,,Cayuga Lake Watershed Network,yes,"(1) Tom Casella, William Ebert, (2) Don Sargent, Shannon Barrett, (3) Bill Foster, Astrid Jirka, Franny Lux, Beth Anne McGrogan, Shelley Blackler, (4) Douglas A. Dixon, (5) James and John Murphy, Ed and Nancy Currier ",,Oswego River,,Finger Lakes,CSLAP,no,,3,2,3,CSLAP,no,0.5,,,,11.66666667,,,,,,
0705CAY0296,0705CAY0296_CSL5,182.5,Cayuga Lake - NN,"Cayuga, Tompkins, Seneca","Montezuma, Aurelius, Springport, Ledyard, Genoa, Lansing, Ithaca, Ulysses, Covert, Ovid, Romulus, Varick, Fayette, Seneca Falls",42814,17326,502375,203300,11.7,434.9,132.6,178.8,54.5,no,9.29,2018,42.919,-76.74,AA(T),C,yes,Ithaca Yacht Club; Camp Comstock; Camp Barton; Lansing Town Park; Camp Caspar Gregory Beach; Frontenac Park; Harris Park Beach; Wells College Boathouse,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly-leafed pondweed; variable leaf watermilfoil; hydrilla; starry stonewort ,quagga mussels; zebra mussels; common carp; scud; European stream valvata,0,,"2014, 2016, 2019",yes,Threatened,Threatened,Impaired,Fully supported,Fair,Fair,Fully supported,7/7/2019,9/24/2019,,12,10,8,3,0,2,0,0,,Cayuga Lake Watershed Network,yes,"(1) Tom Casella, William Ebert, (2) Don Sargent, Shannon Barrett, (3) Bill Foster, Astrid Jirka, Franny Lux, Beth Anne McGrogan, Shelley Blackler, (4) Douglas A. Dixon, (5) James and John Murphy, Ed and Nancy Currier ",,Oswego River,,Finger Lakes,CSLAP,yes,,3,2,3,CSLAP,no,0.5,,,,11.66666667,,,,,,
0705CAY0296,#N/A,182-S,Cayuga Lake - old S,"Cayuga, Tompkins, Seneca","Montezuma, Aurelius, Springport, Ledyard, Genoa, Lansing, Ithaca, Ulysses, Covert, Ovid, Romulus, Varick, Fayette, Seneca Falls",42814,17326,502375,203300,11.7,434.9,132.6,178.8,54.5,no,9.29,2002-2007,42.498,-76.528,AA(T),C,yes,Ithaca Yacht Club; Camp Comstock; Camp Barton; Lansing Town Park; Camp Caspar Gregory Beach; Frontenac Park; Harris Park Beach; Wells College Boathouse,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly-leafed pondweed; variable leaf watermilfoil; hydrilla; starry stonewort ,quagga mussels; zebra mussels; common carp; scud; European stream valvata,0,,"2014, 2016, 2019",yes,Threatened,Threatened,Impaired,Fully supported,Fair,Fair,Fully supported,7/7/2019,9/24/2019,,12,10,8,3,0,2,0,0,,Cayuga Lake Watershed Network,yes,"(1) Tom Casella, William Ebert, (2) Don Sargent, Shannon Barrett, (3) Bill Foster, Astrid Jirka, Franny Lux, Beth Anne McGrogan, Shelley Blackler, (4) Douglas A. Dixon, (5) James and John Murphy, Ed and Nancy Currier ",,Oswego River,,Finger Lakes,CSLAP,no,,3,2,3,CSLAP,no,0.5,,,,11.66666667,,,,,,
0705CAY0296,0705CAY0296_CSL2,182.2,Cayuga Lake - S,"Cayuga, Tompkins, Seneca","Montezuma, Aurelius, Springport, Ledyard, Genoa, Lansing, Ithaca, Ulysses, Covert, Ovid, Romulus, Varick, Fayette, Seneca Falls",42814,17326,502375,203300,11.7,434.9,132.6,178.8,54.5,no,9.29,"2002-2007, 2017-2019",42.55517,-76.5975,AA(T),C,yes,Ithaca Yacht Club; Camp Comstock; Camp Barton; Lansing Town Park; Camp Caspar Gregory Beach; Frontenac Park; Harris Park Beach; Wells College Boathouse,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly-leafed pondweed; variable leaf watermilfoil; hydrilla; starry stonewort ,quagga mussels; zebra mussels; common carp; scud; European stream valvata,0,,"2014, 2016, 2019",yes,Threatened,Threatened,Impaired,Fully supported,Fair,Fair,Fully supported,7/7/2019,9/24/2019,,12,10,8,3,0,2,0,0,,Cayuga Lake Watershed Network,yes,"(1) Tom Casella, William Ebert, (2) Don Sargent, Shannon Barrett, (3) Bill Foster, Astrid Jirka, Franny Lux, Beth Anne McGrogan, Shelley Blackler, (4) Douglas A. Dixon, (5) James and John Murphy, Ed and Nancy Currier ",,Oswego River,,Finger Lakes,CSLAP,yes,,3,2,3,CSLAP,no,0.5,,,,11.66666667,,,,,,
0705CAY0296,0705CAY0296_CSL1,182.1,Cayuga Lake - N,"Cayuga, Tompkins, Seneca","Montezuma, Aurelius, Springport, Ledyard, Genoa, Lansing, Ithaca, Ulysses, Covert, Ovid, Romulus, Varick, Fayette, Seneca Falls",42814,17326,502375,203300,11.7,434.9,132.6,178.8,54.5,no,9.29,2017-2019,42.81775,-76.72571,AA(T),C,yes,Ithaca Yacht Club; Camp Comstock; Camp Barton; Lansing Town Park; Camp Caspar Gregory Beach; Frontenac Park; Harris Park Beach; Wells College Boathouse,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly-leafed pondweed; variable leaf watermilfoil; hydrilla; starry stonewort ,quagga mussels; zebra mussels; common carp; scud; European stream valvata,0,,"2014, 2016, 2019",yes,Threatened,Threatened,Impaired,Fully supported,Fair,Fair,Fully supported,7/7/2019,9/24/2019,,12,10,8,3,0,2,0,0,,Cayuga Lake Watershed Network,yes,"(1) Tom Casella, William Ebert, (2) Don Sargent, Shannon Barrett, (3) Bill Foster, Astrid Jirka, Franny Lux, Beth Anne McGrogan, Shelley Blackler, (4) Douglas A. Dixon, (5) James and John Murphy, Ed and Nancy Currier ",,Oswego River,,Finger Lakes,CSLAP,yes,,3,2,3,CSLAP,no,0.5,,,,11.66666667,,,,,,
0705CAY0296,0705CAY0296_CSL3,182.3,Cayuga Lake - SS,"Cayuga, Tompkins, Seneca","Montezuma, Aurelius, Springport, Ledyard, Genoa, Lansing, Ithaca, Ulysses, Covert, Ovid, Romulus, Varick, Fayette, Seneca Falls",42814,17326,502375,203300,11.7,434.9,132.6,178.8,54.5,no,9.29,2018-2019,42.47,-76.515,AA(T),C,yes,Ithaca Yacht Club; Camp Comstock; Camp Barton; Lansing Town Park; Camp Caspar Gregory Beach; Frontenac Park; Harris Park Beach; Wells College Boathouse,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly-leafed pondweed; variable leaf watermilfoil; hydrilla; starry stonewort ,quagga mussels; zebra mussels; common carp; scud; European stream valvata,0,,"2014, 2016, 2019",yes,Threatened,Threatened,Impaired,Fully supported,Fair,Fair,Fully supported,7/7/2019,9/24/2019,,12,10,8,3,0,2,0,0,,Cayuga Lake Watershed Network,yes,"(1) Tom Casella, William Ebert, (2) Don Sargent, Shannon Barrett, (3) Bill Foster, Astrid Jirka, Franny Lux, Beth Anne McGrogan, Shelley Blackler, (4) Douglas A. Dixon, (5) James and John Murphy, Ed and Nancy Currier ",,Oswego River,,Finger Lakes,CSLAP,yes,,3,2,3,CSLAP,no,0.5,,,,11.66666667,,,,,,
0705CAY0296,0705CAY0296_CSL4,182.4,Cayuga Lake - LP,"Cayuga, Tompkins, Seneca","Montezuma, Aurelius, Springport, Ledyard, Genoa, Lansing, Ithaca, Ulysses, Covert, Ovid, Romulus, Varick, Fayette, Seneca Falls",42814,17326,502375,203300,11.7,434.9,132.6,178.8,54.5,no,9.29,"2002-2004, 2006-2007, 2018-2019",42.714,-76.73,AA(T),C,yes,Ithaca Yacht Club; Camp Comstock; Camp Barton; Lansing Town Park; Camp Caspar Gregory Beach; Frontenac Park; Harris Park Beach; Wells College Boathouse,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly-leafed pondweed; variable leaf watermilfoil; hydrilla; starry stonewort ,quagga mussels; zebra mussels; common carp; scud; European stream valvata,0,,"2014, 2016, 2019",yes,Threatened,Threatened,Impaired,Fully supported,Fair,Fair,Fully supported,7/7/2019,9/24/2019,,12,10,8,3,0,2,0,0,,Cayuga Lake Watershed Network,yes,"(1) Tom Casella, William Ebert, (2) Don Sargent, Shannon Barrett, (3) Bill Foster, Astrid Jirka, Franny Lux, Beth Anne McGrogan, Shelley Blackler, (4) Douglas A. Dixon, (5) James and John Murphy, Ed and Nancy Currier ",,Oswego River,,Finger Lakes,CSLAP,yes,,3,2,3,CSLAP,no,0.5,,,,11.66666667,,,,,,
0703CAZ0153,0703CAZ0153_C,41,Cazenovia Lake,Madison,Cazenovia,1184,479,5511,2230,4.7,45.9,14,23.3,7.1,no,3.81,"1988-2002, 2004-2008, 2011-2014, 2016-2019",42.94983,-75.87398,A,A,yes,Willow Bank Yacht Club; Lakeland Park Beach,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; starry stonewort; European frogbit; Curly leafed pondweed,zebra mussels,0,,"2012, 2013, 2014, 2015, 2019",yes,Fully supported,Stressed,Stressed,Fully supported,Fair,Poor,Fully supported,9/3/2019,9/9/2019,,8,5,0,1,2,3,3,3,"herbicides 2015, mechanical harvesting most years",Cazenovia Lake Association,yes,"Margot Giblin, Theresa Parke and Barbara Settel",Central,Oswego River,Finger Lakes,Central NY,CSLAP,yes,4,5,2,3,CSLAP,yes,0.4,,,,7,,,"herbicides 2015, mechanical harvesting most years",,,"mechanical harvesterin 1991, 1995, 1998"
0801CHA0597,0801CHA0597_C,64,Chase Lake,Lewis,Watson,134,54,3726,1508,27.7,,,16.7,5.1,no,0.23,"1990-1995, 1997",43.75856,-75.30563,A,A,yes,,potable water and recreation,none reported,none reported,none reported,11.5,Effley Falls Lake,,,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,0,0,0,0,0,0,0,0,,,,,,Black River,western Adk,western Adk,CSLAP,no,,0,0,0,CSLAP,no,0.791108753,,,,,,,,,,
0202CHA0122,0202CHA0122_NCSL,33,Chautauqua Lake-N,Chautauqua,"Chautauqua, Ellery",13427,5434,115400,46700,8.6,43.6,13.3,25.6,7.8,no,0.69,"1987-1995, 1997-2019",42.12327,-79.36388,A,,yes,"Mayville Lakeside Park Beach; Camp Merz Beach; Camp Onyahsa Children's Camp; University Beach; Children's Beach; College Club Pier Beach; Heinz Beach; Yerkey's Cottages; Viking Lake Park Beach; Camp Mission Meadows; We Wan Chu Cottages; Boys Jim Club of America, Inc.; Boys & Girls Children's Camp - Chautauqua Institute; Lake Chautauqua Lutheran Center; Lakewood Village Beach; Camp Onyasha TR","potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly-leafed pondweed; water chestnut; brittle naiad,zebra mussels; Asian clam; common carp; goldfish; Allegheny crayfish,0,,"2012, 2013, 2014, 2015, 2016, 2017, 2019",yes,Impaired,Impaired,Impaired,Stressed,Fair,Fair,Unassessed,7/1/2019,10/21/2019,,18,15,15,12,8,11,11,9,mechanical harvester,Chautauqua Lake Association ,yes,Jane and Doug Conroe,Western,Allegheny/Chemung River,western NY,western NY,CSLAP,yes,,7,2,3,CSLAP,yes,1.313830786,,,,9.333333333,,,herbicides 2018,,,
0202CHA0122,#N/A,33.1,Chautauqua Lake-S,Chautauqua,"North Harmony, Ellery, Busti, Ellicott",13164,5327,115840,46878,8.8,24.9,7.6,11.2,3.4,no,0.69,1998-2019,42.11204,-79.2701,A,,yes,"Mayville Lakeside Park Beach; Camp Merz Beach; Camp Onyahsa Children's Camp; University Beach; Children's Beach; College Club Pier Beach; Heinz Beach; Yerkey's Cottages; Viking Lake Park Beach; Camp Mission Meadows; We Wan Chu Cottages; Boys Jim Club of America, Inc.; Boys & Girls Children's Camp - Chautauqua Institute; Lake Chautauqua Lutheran Center; Lakewood Village Beach; Camp Onyasha TR","potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly-leafed pondweed; water chestnut; brittle naiad,zebra mussels; Asian clam; common carp; goldfish; Allegheny crayfish,0,,"2012, 2013, 2014, 2015, 2016, 2017, 2019",yes,Impaired,Impaired,Impaired,Stressed,Fair,Fair,Unassessed,7/1/2019,10/21/2019,,18,15,15,12,8,11,11,9,mechanical harvester,Chautauqua Lake Association ,yes,Jeff Moore,Western,Allegheny/Chemung River,western NY,western NY,CSLAP,yes,,7,2,3,CSLAP,yes,1.313830786,,,,6,,,herbicides 2018,,,
0601CHE0213,0601CHE0213_C,168,Chenango Lake,Chenango,New Berlin,122,49,446,180,3.7,30.2,9.2,14.2,4.3,no,2.41,"2000-2010, 2012-2019",42.58252,-75.44134,A,A,yes,,potable water and recreation,none reported,Eurasian watermilfoil,none reported,0,,,,Fully supported,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,1,0,,Chenango Lake Property Owners Association ,yes,Brian Brennan and Colin Fraser,Central,Susquehanna River,west central,Central NY,CSLAP,yes,5,1,1,0,CSLAP,no,0.49,,,,,,,,,,
1302CHI0075,1302CHI0075_C,226,China Pond,Putnam,Kent,45,18,300,121,6.7,52.5,16,23.1,7.1,no,1.75,"2011-2014, 2016-2019",41.44175,-73.7435,B,A,no,Sedgewood Club,recreation and public bathing,none reported,none reported,none reported,2,Lake Tibet,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,1,1,1,0,0,0,0,0,hand harvesting 2018,China-Barrett Homeowners Association,yes,Dora and Scott Keller,Downstate,Lower Hudson River,Hudson Valley,lower Hudson,CSLAP,yes,,0,0,0,CSLAP,no,0.6,,,,,,,hand harvesting 2018,,,
0402CON0067,0402CON0067_CSL1,22.1,Conesus Lake - S1,Livingston,"Livonia, Conesus, Groveland, Geneseo",3181,1287,26811,10850,8.4,59,18,37.7,11.5,no,3.3,2017-2019,42.81202,-77.7124,AA,A,yes,Long Point Park; Camp Stella Maris; Southern Shores Campground,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly leafed pondweed,zebra mussels; rudd; common carp,0,,"2014, 2015, 2016, 2019",yes,Stressed,Impaired,Impaired,Stressed,Poor,Fair,Fully supported,6/27/2019,10/21/2019,,9,6,3,4,2,4,0,0,,Conesus Lake Association,yes,"Karl and Ellen Hanafin, Chris Willoughby",,Genesee River,Finger Lakes,Finger Lakes,CSLAP,yes,,4,2,3,CSLAP,yes,0.413428292,,,,4.333333333,,,,,,
0402CON0067,0402CON0067_CSL2,22.2,Conesus Lake - S2,Livingston,"Livonia, Conesus, Groveland, Geneseo",3181,1287,26811,10850,8.4,59,18,37.7,11.5,no,3.3,"1986-1991, 2017-2019",42.7542,-77.7192,AA,A,yes,Long Point Park; Camp Stella Maris; Southern Shores Campground,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly leafed pondweed,zebra mussels; rudd; common carp,0,,"2014, 2015, 2016, 2019",yes,Stressed,Impaired,Impaired,Stressed,Poor,Fair,Fully supported,6/27/2019,10/21/2019,,9,6,3,4,2,4,0,0,,Conesus Lake Association,yes,"Karl and Ellen Hanafin, Mike Parker and Chris Willoughby",,Genesee River,Finger Lakes,Finger Lakes,CSLAP,yes,,4,2,3,CSLAP,yes,0.413428292,,,,4.333333333,,,,,,
1310COP0108,1310COP0108_C,5,Copake Lake,Columbia,Craryville,416,168,31630,12800,76,34,10.4,16,4.9,no,0.13,"1986-1990, 1997-2000",42.14406,-73.59555,B,B,no,,recreation,none reported,Eurasian watermilfoil; water chestnut; Curly-leafed pondweed,rudd,0,,2014,no,NA,Stressed,Impaired,Stressed,Fair,Fair,Fully supported,NA,NA,,0,0,0,0,0,3,0,1,,Copake Lake Conservation Society,,,,Lower Hudson River,,Mid Hudson,CSLAP,no,,1,1,0,CSLAP,no,0.5,,,,,,copper sulfate,,common waterweed,,"copper sulfate 1999, 1997"
1103COS0079,1103COS0079_C,96,Cossayuna Lake,Washington,Argyle,659,267,7562,3060,11.5,24.6,7.5,12.1,3.7,no,0.69,"1992-1996, 1998-1999, 2001-2010, 2012-2019",43.2058,-73.42319,A,A,yes,,potable water and recreation,none reported,Eurasian watermilfoil; Curly leafed pondweed; water chestnut; brittle naiad,zebra mussels,0,,"2013, 2014, 2019",yes,Fully supported,Stressed,Impaired,Stressed,Poor,Poor,Fully supported,9/9/2019,9/9/2019,,6,3,1,0,1,3,5,0,"Aquathol K 2018, 2016, 2002 (2,4-D); weed harvesting 2016, 2015, 2004, 2000; hydroraking 2015",Cossayuna Lake Improvement Association ,yes,"Richard Snyder, P. Gene Henry, Lynn Clauer, and Lynn Wilbur",Central,Upper Hudson River,eastern Adk,Mohawk,CSLAP,yes,,3,2,3,CSLAP,yes,0.467007855,,,,,,,"Aquathol K 2018, 2016, 2002 (2,4-D); weed harvesting 2016, 2015, 2004, 2000; hydroraking 2015",,,
0602EAR0146,0602EAR0146_C,37,Craine Lake,Madison,Hamilton,26,10,125,50,4.8,32.8,10,12.1,3.7,no,1.91,"1988-1994, 1996-1998, 2000-2001, 2009-2013, 2015-2019",42.76052,-75.55785,C,,no,private beach,recreation and public bathing,none reported,none reported,zebra mussels,0,,"2012, 2013, 2015, 2016, 2017, 2019, 2019",yes,NA,NA,Fully supported,Fully supported,Good,Good,Fully supported,6/12/2019,9/16/2019,,10,6,3,5,3,7,9,7,weed harvester 2017; grass carp 1996,Lake Craine Lot Owners Association,yes,"Bob Bond, Patty Matson",Central,Susquehanna River,west central,Central NY,CSLAP,no,5,7,2,3,CSLAP,yes,0.4,,,,,,,weed harvester 2017; grass carp `996,,,
1702CRA6892,1702CRA6892_C,198,Cranberry Lake,Westchester,Harrison,5,2,8449,3419,1799.5,11.5,3.5,5.4,1.6,no,0,2004,41.07226,-73.75768,B,,no,,recreation,none reported,none reported,none reported,8.9,Bedford Lake,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,0,0,0,0,0,0,0,0,,,,,,Long Island Sound,NYC LI,lower Hudson,CSLAP,no,,0,0,0,CSLAP,no,0.61,,,,,,,,,,
0602CRO0073,0602CRO0073_C,17,Crooked Lake,Onondaga,Tully,115,47,2231,903,19.4,67.6,20.6,16.1,4.9,no,0.4,"1986-1990, 1993-1998, 2009-2013, 2015-2019",42.78741,-76.14978,B,,no,,recreation,none reported,Eurasian watermilfoil,none reported,0,,,,NA,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,Crooked Lake Homeowners Association ,yes,"Seth Aldric, Gary Kittell",Central,Susquehanna River,west central,Central NY,CSLAP,no,,0,0,0,CSLAP,no,0.635162602,,,,,,,,,,grass carp 1995
0701CRO0185,0701CRO0185_C,42,Cross Lake,Cayuga,Meridian,2086,844,13591,5500,6.5,44.9,13.7,25.9,7.9,no,3,1988-1991,43.12475,-76.4806,B,,no,Cross Lake Park Campground,recreation and public bathing,none reported,Eurasian watermilfoil; Curly-leafed pondweed,zebra mussels; fishhook waterflea; goldfish; common carp,0,,,,NA,Stressed,Stressed,Stressed,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,yes,,Central,Oswego River,Finger Lakes,Finger Lakes,CSLAP,no,,0,0,0,CSLAP,yes,0.404240606,,,,,,,,"Sago pondweed, white water lily, yellow water lily",,
0906CRY0058,0906CRY0058_C,123,Crystal Lake,Delaware,Deposit,32,13,188,76,5.8,44.9,13.7,20.3,6.2,no,0.69,1997-2001,41.87283,-75.02706,B(TS),A,no,,recreation,none reported,none reported,none reported,10.7,Somerset Lake,,,NA,Stressed,Impaired,Fully supported,Poor,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,,,,Delaware River,Mid Atlantic,Central NY,CSLAP,no,,0,0,0,CSLAP,no,1.535251436,,,,,,,,,,
0201CUB0115,0201CUB0115_C,23,Cuba Lake,Allegany,Cuba,454,184,16324,6606,35.9,48.9,14.9,17.1,5.2,no,0.33,"1986-1988, 1990-1991, 1998-2019",42.25057,-78.29242,B,C,no,,recreation,none reported,Eurasian watermilfoil; Curly-leafed pondweed; brittle naiad,common carp,0,,"2015, 2019",yes,NA,Stressed,Stressed,Threatened,Unassessed,Unassessed,Fully supported,9/3/2019,9/17/2019,,0,0,0,0,1,0,0,0,yes,Cuba Lake District ,yes,"Scott Barrey, Dana Harvey",Western,Allegheny/Chemung River,western NY,western ny,CSLAP,yes,,1,1,0,CSLAP,no,0.444613821,,,,,,,,,,
0602DEA0036,0602DEA0036_C,242,Deans Pond,Cortland,Marathon,38,16,556,225,14.5,15.4,4.7,7.2,2.2,no,0.38,2014-2018,42.4478,-76.00335,C,A,no,,recreation,none reported,none reported,none reported,6.8,Melody Lake,"2013, 2014, 2015, 2016, 2017",yes,NA,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,9,4,7,12,9,9,13,0,,Deans Pond Association ,yes,,Central,Susquehanna River,west central,Central NY,CSLAP,yes,,5,2,3,CSLAP,no,0.4,,,,,,,,,,
1404DEE0389,1404DEE0389_C,195,Deer Lake,Broome,Sanford,32,13,560,227,17.4,10.2,3.1,4.8,1.5,no,0.23,"2004-2010, 2014-2015",42.05981,-75.5536,B,A,no,,recreation,none reported,water chestnut,none reported,0,,2019,no,NA,Unassessed,Impaired,Unassessed,Unassessed,Unassessed,Unassessed,8/29/2019,9/15/2019,,0,0,0,0,0,0,0,0,"Grass carp 2015, 2013; hand harvesting 2013",Deer Lake Association,yes,"Dan Zembek, Jim Rotella",Central,Delaware River,Mid Atlantic,Central NY,CSLAP,yes,,0,0,0,CSLAP,no,0.36,,,,,,,"Grass carp 2015, 2013; hand harvesting 2013",,,
0902DEE0073,0902DEE0073_C,170.1,Deer River Flow,Franklin,Duane,365,148,17709,7166,48.5,12.1,3.7,3.60892,1.1,,0.04,"2000-2003, 2006, 2014, 2018-2019",44.6533,-74.3061,C(T),,no,,recreation,none reported,Eurasian watermilfoil,none reported,0,,,,NA,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,0,0,0,0,0,0,0,0,,Horseshoe Pond-Deer River Flow Association,Yes,Rich Grayson and James Harwood,Adirondack,St. Lawrence River,western Adk,eastern Adk,CSLAP,yes,,0,0,0,CSLAP,no,,,,,,,,,,,,
1201DEL1059,1201DEL1059_C,80,Delta Reservoir,Oneida,Floyd,2483,1005,94717,38330,38.1,,,22.3,6.8,no,0.69,1991-1993,43.29223,-75.42955,A(T),C,yes,Delta Lake Bible Conference; Delta Lake Bible Conference Children's Camp,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil,common carp; Allegheny crayfish,0,,,,Fully supported,Fully supported,Impaired,Fully supported,Good,Poor,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,,,,Mohawk/Hudson River,,Central NY,CSLAP,no,,0,0,0,CSLAP,no,0.258078011,,,,,,,,,,
0703DER0139A,0703DER0139A_C,40,DeRuyter Reservoir,Madison,DeRuyter,557,225,2498,1011,4.5,52.5,16,23.6,7.2,no,4.01,"1988-2010, 2012-2019",42.81419,-75.89256,B,,no,Fabius Recreation Swim Program; Deruyter Recreation Swim Area,recreation and public bathing,none reported,Eurasian watermilfoil; starry stonewort,zebra mussels; banded mystery snail,0,,2019,no,NA,Fully supported,Stressed,Fully supported,Good,Fair,Fully supported,8/26/2019,8/26/2019,,4,3,2,0,0,0,0,0,mechanical harvester 2018,Tioughnioga Lake Association or DeRuyter Lake Association,yes,"Kathy Sherlock, Jim Adsitt",Central,Oswego River,west central,Central NY,CSLAP,yes,,0,0,0,CSLAP,yes,0.4,,,,,,,mechanical harvester 2018,,,"mechanical harvester 1997, 2005, 2006"
1311DUA0276A,1311DUA0276A_C,66,Duane Lake,Schenectady,Duanesburg,117,47,323,131,2.8,16.7,5.1,7.5,2.3,no,0.45,1990-2019,42.74946,-74.11232,B,A,no,,recreation,none reported,Curly leafed pondweed,none reported,0,,"2014, 2015, 2019",yes,NA,Stressed,Impaired,Stressed,Fair,Fair,Fully supported,6/15/2019,6/15/2019,,11,4,1,0,3,3,0,0,,Duane Lake Association,yes,"Ken Pearsall, Ward Freeman, Paul Korotkin, William Mulligan",Central,Lower Hudson River,east central,Mohawk,CSLAP,yes,,3,2,3,CSLAP,no,0.508130081,,,,,,,,,,copper sulfate 1999
0705DUC0222,0705DUC0222_C,44,Duck Lake,Cayuga,Conquest,198,80,570,231,2.9,21.3,6.5,7.5,2.3,no,1.4,"1988, 1990-1992, 1994-1995, 1998, 2004-2010, 2015-2019",43.14787,-76.68958,C,,no,,recreation,none reported,Eurasian watermilfoil,zebra mussels; common carp,0,,,,NA,NA,Stressed,Fully supported,Fair,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,"herbicides 2017, 2016, 2015 (Aquathol K)",Duck Lake Association ,yes,Joe Tumia,Western,Oswego River,Finger Lakes,Finger Lakes,CSLAP,no,,0,0,0,CSLAP,yes,0.571646341,,,,,,,"herbicides 2017, 2016, 2015 (Aquathol K)",,,
0903EAG0080,0903EAG0080_C,15,Eagle Crag Lake,St. Lawrence,Tupper Lake,154,62,891,361,5.8,,,21,6.4,,1.73,"1986-1990, 1998-2005",44.17929,-74.60919,A(T),,yes,,potable water and recreation,none reported,none reported,none reported,15,Upper Saranac Lake-South,2019,no,Fully supported,Fully supported,Fully supported,Threatened,Good,Good,Fully supported,,,,0,0,0,0,0,0,0,0,,Mount Arab Preserve,,,,Black River,,,CSLAP,no,,,,,CSLAP,no,0.64,,,,,,,,,,
